generation,best_fitness,average_fitness,optimal_solution
0,-1,10894.2,0
1,328064,1959.65,0
2,328064,3249.69,0
3,328064,18407.5,0
4,335212,38757.6,0
5,335212,58563,0
6,335212,95836.9,0
7,335212,137905,0
8,345290,188463,0
9,347241,234275,0
10,348480,263455,0
11,348480,287325,0
12,351643,299904,0
13,354465,313766,0
14,357732,316197,0
15,359459,318606,0
16,359459,325140,0
17,360253,332253,0
18,364601,338930,0
19,366808,340139,0
20,367512,341795,0
21,371104,349187,0
22,371104,351460,0
23,373967,352793,0
24,374128,358190,0
25,374128,362003,0
26,375961,365199,0
27,375961,364549,0
28,375961,366723,0
29,375961,368746,0
30,375961,371736,0
31,375961,374282,0
32,375961,375325,0
33,375961,375812,0
34,375961,375943,0
35,375961,375961,0
36,375961,375961,0
37,375961,375961,0
38,375961,375961,0
39,375961,375961,0
40,375961,375961,0
41,375961,375961,0
42,375961,375961,0
43,375961,375961,0
44,375961,375961,0
45,375961,375961,0
46,375961,375961,0
47,375961,375961,0
48,375961,375961,0
49,375961,375961,0
50,375961,375961,0
51,375961,375961,0
52,375961,375961,0
53,375961,375961,0
54,375961,375961,0
55,375961,375961,0
56,375961,375961,0
57,375961,375961,0
58,375961,375961,0
59,375961,375961,0
60,375961,375961,0
61,375961,375961,0
62,375961,375961,0
63,375961,375961,0
64,375961,375961,0
65,375961,375961,0
66,375961,375961,0
67,375961,375961,0
68,375961,375961,0
69,375961,375961,0
70,375961,375961,0
71,375961,375961,0
72,375961,375961,0
73,375961,375961,0
74,375961,375961,0
75,375961,375961,0
76,375961,375961,0
77,375961,375961,0
78,375961,375961,0
79,375961,375961,0
80,375961,375961,0
81,375961,375961,0
82,375961,375961,0
83,375961,375961,0
84,375961,375961,0
85,375961,375961,0
86,375961,375961,0
87,375961,375961,0
88,375961,375961,0
89,375961,375961,0
90,375961,375961,0
91,375961,375961,0
92,375961,375961,0
93,375961,375961,0
94,375961,375961,0
95,375961,375961,0
96,375961,375961,0
97,375961,375961,0
98,375961,375961,0
99,375961,375961,0
