generation,best_fitness,average_fitness,optimal_solution
0,263037,9458.16,0
1,325723,29401.9,0
2,328006,43648.4,0
3,342928,69865.4,0
4,342928,100010,0
5,342928,128025,0
6,344221,162452,0
7,344426,203080,0
8,351393,225473,0
9,355083,262213,0
10,355083,278386,0
11,362787,285157,0
12,362787,298479,0
13,362787,308211,0
14,362787,314786,0
15,364107,326005,0
16,364929,332885,0
17,368263,335000,0
18,368263,335684,0
19,370246,340032,0
20,370246,347424,0
21,373967,348797,0
22,373967,349150,0
23,373967,354748,0
24,373967,361224,0
25,373967,363527,0
26,374709,365950,0
27,375961,367382,0
28,375961,366545,0
29,375961,370280,0
30,375961,372086,0
31,375961,374131,0
32,375961,374825,0
33,375961,375930,0
34,375961,375961,0
35,375961,375961,0
36,375961,375961,0
37,375961,375961,0
38,375961,375961,0
39,375961,375961,0
40,375961,375961,0
41,375961,375961,0
42,375961,375961,0
43,375961,375961,0
44,375961,375961,0
45,375961,375961,0
46,375961,375961,0
47,375961,375961,0
48,375961,375961,0
49,375961,375961,0
50,375961,375961,0
51,375961,375961,0
52,375961,375961,0
53,375961,375961,0
54,375961,375961,0
55,375961,375961,0
56,375961,375961,0
57,375961,375961,0
58,375961,375961,0
59,375961,375961,0
60,375961,375961,0
61,375961,375961,0
62,375961,375961,0
63,375961,375961,0
64,375961,375961,0
65,375961,375961,0
66,375961,375961,0
67,375961,375961,0
68,375961,375961,0
69,375961,375961,0
70,375961,375961,0
71,375961,375961,0
72,375961,375961,0
73,375961,375961,0
74,375961,375961,0
75,375961,375961,0
76,375961,375961,0
77,375961,375961,0
78,375961,375961,0
79,375961,375961,0
80,375961,375961,0
81,375961,375961,0
82,375961,375961,0
83,375961,375961,0
84,375961,375961,0
85,375961,375961,0
86,375961,375961,0
87,375961,375961,0
88,375961,375961,0
89,375961,375961,0
90,375961,375961,0
91,375961,375961,0
92,375961,375961,0
93,375961,375961,0
94,375961,375961,0
95,375961,375961,0
96,375961,375961,0
97,375961,375961,0
98,375961,375961,0
99,375961,375961,0
