generation,best_fitness,average_fitness,optimal_solution
0,337509,7035.6,0
1,337509,18485.9,0
2,337509,38351.9,0
3,339249,69863.2,0
4,344250,84511.6,0
5,344250,110092,0
6,344250,146694,0
7,344250,180080,0
8,348607,230258,0
9,353596,251203,0
10,354608,279790,0
11,360586,294803,0
12,360586,300915,0
13,360586,310395,0
14,364266,320078,0
15,368263,328175,0
16,369271,328991,0
17,369271,335395,0
18,369271,337516,0
19,369271,339362,0
20,369515,343203,0
21,372134,347142,0
22,372134,357471,0
23,374128,359675,0
24,374128,361124,0
25,374128,362553,0
26,374128,367147,0
27,374709,366677,0
28,374709,365209,0
29,375961,361032,0
30,375961,364873,0
31,375961,370789,0
32,375961,372981,0
33,375961,371967,0
34,375961,373621,0
35,375961,370632,0
36,375961,371859,0
37,375961,371943,0
38,375961,370341,0
39,375961,371879,0
40,375961,373425,0
41,375961,373713,0
42,375961,372229,0
43,375961,373962,0
44,375961,374962,0
45,375961,374092,0
46,375961,374430,0
47,375961,375899,0
48,375961,375961,0
49,375961,375961,0
50,375961,375961,0
51,375961,375961,0
52,375961,375961,0
53,375961,375961,0
54,375961,375961,0
55,375961,375961,0
56,375961,375961,0
57,375961,375961,0
58,375961,375961,0
59,375961,375961,0
60,375961,375961,0
61,375961,375961,0
62,375961,375961,0
63,375961,375961,0
64,375961,375961,0
65,375961,375961,0
66,375961,375961,0
67,375961,375961,0
68,375961,375961,0
69,375961,375961,0
70,375961,375961,0
71,375961,375961,0
72,375961,375961,0
73,375961,375961,0
74,375961,375961,0
75,375961,375961,0
76,375961,375961,0
77,375961,375961,0
78,375961,375961,0
79,375961,375961,0
80,375961,375961,0
81,375961,375961,0
82,375961,375961,0
83,375961,375961,0
84,375961,375961,0
85,375961,375961,0
86,375961,375961,0
87,375961,375961,0
88,375961,375961,0
89,375961,375961,0
90,375961,375961,0
91,375961,375961,0
92,375961,375961,0
93,375961,375961,0
94,375961,375961,0
95,375961,375961,0
96,375961,375961,0
97,375961,375961,0
98,375961,375961,0
99,375961,375961,0
100,375961,375961,0
101,375961,375961,0
102,375961,375961,0
103,375961,375961,0
104,375961,375961,0
105,375961,375961,0
106,375961,375961,0
107,375961,375961,0
108,375961,375961,0
109,375961,375961,0
110,375961,375961,0
111,375961,375961,0
112,375961,375961,0
113,375961,375961,0
114,375961,375961,0
115,375961,375961,0
116,375961,375961,0
117,375961,375961,0
118,375961,375961,0
119,375961,375961,0
120,375961,375961,0
121,375961,375961,0
122,375961,375961,0
123,375961,375961,0
124,375961,375961,0
125,375961,375961,0
126,375961,375961,0
127,375961,375961,0
128,375961,375961,0
129,375961,375961,0
130,375961,375961,0
131,375961,375961,0
132,375961,375961,0
133,375961,375961,0
134,375961,375961,0
135,375961,375961,0
136,375961,375961,0
137,375961,375961,0
138,375961,375961,0
139,375961,375961,0
140,375961,375961,0
141,375961,375961,0
142,375961,375961,0
143,375961,375961,0
144,375961,375961,0
145,375961,375961,0
146,375961,375961,0
147,375961,375961,0
148,375961,375961,0
149,375961,375961,0
150,375961,375961,0
151,375961,375961,0
152,375961,375961,0
153,375961,375961,0
154,375961,375961,0
155,375961,375961,0
156,375961,375961,0
157,375961,375961,0
158,375961,375961,0
159,375961,375961,0
160,375961,375961,0
161,375961,375961,0
162,375961,375961,0
163,375961,375961,0
164,375961,375961,0
165,375961,375961,0
166,375961,375961,0
167,375961,375961,0
168,375961,375961,0
169,375961,375961,0
170,375961,375961,0
171,375961,375961,0
172,375961,375961,0
173,375961,375961,0
174,375961,375961,0
175,375961,375961,0
176,375961,375961,0
177,375961,375961,0
178,375961,375961,0
179,375961,375961,0
180,375961,375961,0
181,375961,375961,0
182,375961,375961,0
183,375961,375961,0
184,375961,375961,0
185,375961,375961,0
186,375961,375961,0
187,375961,375961,0
188,375961,375961,0
189,375961,375961,0
190,375961,375961,0
191,375961,375961,0
192,375961,375961,0
193,375961,375961,0
194,375961,375961,0
195,375961,375961,0
196,375961,375961,0
197,375961,375961,0
198,375961,375961,0
199,375961,375961,0
