generation,best_fitness,average_fitness,optimal_solution
0,-1,-1,0
1,-1,-1,0
2,-1,-1,0
3,-1,-1,0
4,-1,-1,0
5,-1,-1,0
6,-1,-1,0
7,-1,-1,0
8,-1,-1,0
9,-1,-1,0
10,-1,-1,0
11,-1,-1,0
12,-1,-1,0
13,-1,-1,0
14,-1,-0.9156,0
15,421,-0.9156,0
16,421,-0.9156,0
17,421,-0.743,0
18,431,-0.5708,0
19,431,-0.4844,0
20,431,-0.7412,0
21,431,-0.5682,0
22,432,-0.2246,0
23,432,-0.0538,0
24,433,0.2922,0
25,433,0.7254,0
26,433,1.5822,0
27,433,1.4978,0
28,433,1.3198,0
29,433,2.6134,0
30,434,3.7298,0
31,434,10.5852,0
32,434,26.6088,0
33,434,61.087,0
34,434,89.87,0
35,434,109.356,0
36,434,122.117,0
37,434,119.823,0
38,434,121.824,0
39,434,119.183,0
40,434,129.178,0
41,434,127.179,0
42,434,127.199,0
43,434,131.625,0
44,434,128.415,0
45,434,133.529,0
46,434,139.304,0
47,434,138.85,0
48,434,138.093,0
49,434,136.136,0
50,434,141.713,0
51,434,143.113,0
52,434,147.614,0
53,434,145.7,0
54,434,141.741,0
55,434,142.415,0
56,434,145.906,0
57,434,147.726,0
58,434,153.685,0
59,434,154.401,0
60,434,160.005,0
61,434,154.945,0
62,434,151.038,0
63,434,152.632,0
64,434,153.737,0
65,434,160.001,0
66,434,163.475,0
67,434,166.086,0
68,434,169.474,0
69,434,175.632,0
70,434,178.626,0
71,434,174.853,0
72,434,170.897,0
73,434,175.471,0
74,434,175.287,0
75,434,179.305,0
76,434,180.787,0
77,434,180.799,0
78,434,182.269,0
79,434,183.768,0
80,434,183.338,0
81,434,187.151,0
82,434,189.295,0
83,434,195.304,0
84,434,197.911,0
85,434,202.481,0
86,434,206.014,0
87,434,203.001,0
88,434,200.297,0
89,434,201.768,0
90,434,208.09,0
91,434,208.551,0
92,434,213.417,0
93,434,212.482,0
94,434,216.902,0
95,434,221.404,0
96,434,225.081,0
97,434,231.114,0
98,434,229.289,0
99,434,233.548,0
100,434,236.48,0
101,434,235.896,0
102,434,234.937,0
103,434,239.003,0
104,434,238.159,0
105,434,239.208,0
106,434,239.483,0
107,434,246.842,0
108,434,250.344,0
109,434,252.961,0
110,434,253.65,0
111,434,256.176,0
112,434,262.192,0
113,434,263.32,0
114,434,268.64,0
115,434,266.141,0
116,434,268.722,0
117,434,274.973,0
118,434,279.46,0
119,434,278.39,0
120,434,283.948,0
121,434,287.536,0
122,434,292.789,0
123,434,297.607,0
124,434,301.706,0
125,434,301.47,0
126,434,301.19,0
127,434,305.142,0
128,434,309.478,0
129,434,308.086,0
130,434,312.009,0
131,434,314.599,0
132,434,318.025,0
133,434,319.676,0
134,434,323.162,0
135,434,329.162,0
136,434,334.287,0
137,434,336.046,0
138,434,341.286,0
139,434,346.74,0
140,434,349.364,0
141,434,348.951,0
142,434,353.026,0
143,434,356.962,0
144,434,358.443,0
145,434,361.055,0
146,434,362.886,0
147,434,367.658,0
148,434,369.676,0
149,434,374.813,0
150,434,378.215,0
151,434,379.622,0
152,434,383.013,0
153,434,384.582,0
154,434,386.938,0
155,434,392.093,0
156,434,396.347,0
157,434,400.285,0
158,434,402.629,0
159,434,405.938,0
160,434,408.114,0
161,434,410.47,0
162,434,413.951,0
163,434,415.606,0
164,434,417.18,0
165,434,417.788,0
166,434,419.279,0
167,434,421.271,0
168,434,421.541,0
169,434,423.106,0
170,434,423.884,0
171,434,425.715,0
172,434,427.632,0
173,434,427.543,0
174,434,428.596,0
175,434,429.55,0
176,434,430.255,0
177,434,430.948,0
178,434,431.472,0
179,434,431.994,0
180,434,432.433,0
181,434,431.997,0
182,434,432.605,0
183,434,432.782,0
184,434,432.776,0
185,434,433.13,0
186,434,433.125,0
187,434,433.388,0
188,434,433.13,0
189,434,433.303,0
190,434,433.303,0
191,434,432.868,0
192,434,433.652,0
193,434,433.391,0
194,434,433.565,0
195,434,433.736,0
196,434,433.826,0
197,434,433.565,0
198,434,433.565,0
199,434,433.65,0
200,434,433.825,0
201,434,433.826,0
202,434,433.913,0
203,434,434,0
204,434,434,0
205,434,434,0
206,434,434,0
207,434,434,0
208,434,434,0
209,434,434,0
210,434,434,0
