generation,best_fitness,average_fitness,optimal_solution
0,-1,-1,0
1,-1,-1,0
2,-1,-1,0
3,-1,-1,0
4,-1,-1,0
5,-1,-1,0
6,-1,-1,0
7,-1,-1,0
8,-1,-1,0
9,-1,-1,0
10,-1,-1,0
11,-1,-1,0
12,-1,-1,0
13,-1,-1,0
14,-1,-1,0
15,-1,-1,0
16,-1,-1,0
17,-1,-1,0
18,-1,-0.944,0
19,279,-0.8882,0
20,279,-0.7764,0
21,280,-0.6626,0
22,284,-0.6038,0
23,284,-0.6032,0
24,284,-0.6588,0
25,284,-0.6026,0
26,284,-0.6592,0
27,284,-0.4878,0
28,285,-0.3742,0
29,291,-0.1406,0
30,291,0.0316,0
31,291,0.5476,0
32,293,1.4096,0
33,293,3.4032,0
34,293,11.1484,0
35,293,32.0924,0
36,293,55.8342,0
37,293,66.9294,0
38,293,72.978,0
39,293,75.6004,0
40,293,77.3076,0
41,293,81.1948,0
42,293,83.156,0
43,293,83.243,0
44,293,79.4366,0
45,293,83.3834,0
46,293,85.9278,0
47,293,84.4216,0
48,293,82.871,0
49,293,86.1834,0
50,293,89.01,0
51,293,90.5056,0
52,293,91.6196,0
53,293,94.556,0
54,293,93.152,0
55,293,96.7724,0
56,293,95.1848,0
57,293,96.2606,0
58,293,100.2,0
59,293,101.337,0
60,293,102.175,0
61,293,100.352,0
62,293,103.581,0
63,293,106.285,0
64,293,104.675,0
65,293,103.951,0
66,293,104.105,0
67,293,105.23,0
68,293,108.996,0
69,293,109.63,0
70,293,112.393,0
71,293,109.645,0
72,293,110.966,0
73,293,111.373,0
74,293,113.042,0
75,293,112.377,0
76,293,115.311,0
77,293,116.698,0
78,293,118.078,0
79,293,115.957,0
80,293,118.254,0
81,293,122.342,0
82,293,121.415,0
83,293,119.946,0
84,293,118.166,0
85,293,117.376,0
86,293,126.597,0
87,293,127.64,0
88,293,130.397,0
89,293,130.138,0
90,293,135.61,0
91,393,135.271,0
92,394,92.3216,0
93,401,88.2262,0
94,410,111.002,0
95,410,123.239,0
96,410,137.692,0
97,410,143.447,0
98,410,149.535,0
99,410,153.555,0
100,410,148.54,0
101,410,151.841,0
102,410,152.368,0
103,410,158.41,0
104,410,156.332,0
105,410,158.911,0
106,410,160.439,0
107,410,161.173,0
108,410,155.696,0
109,410,162.195,0
110,410,169.118,0
111,410,177.374,0
112,410,182.607,0
113,410,184.622,0
114,410,176.255,0
115,410,180.926,0
116,410,180.099,0
117,410,181.466,0
118,410,181.715,0
119,410,190.314,0
120,410,191.331,0
121,410,196.254,0
122,410,195.19,0
123,410,197.493,0
124,410,200.552,0
125,410,206.611,0
126,410,210.432,0
127,410,211.963,0
128,410,213.769,0
129,410,216.904,0
130,410,219.146,0
131,410,225.861,0
132,410,223.84,0
133,410,225.809,0
134,410,234.463,0
135,410,230.54,0
136,410,231.188,0
137,410,232.094,0
138,410,236.947,0
139,410,243.243,0
140,410,246.382,0
141,410,251.846,0
142,410,255.922,0
143,410,256.239,0
144,410,254.957,0
145,410,261.523,0
146,410,262.967,0
147,410,268.722,0
148,410,270.543,0
149,410,279.866,0
150,410,284.677,0
151,410,284.988,0
152,410,291.993,0
153,410,290.756,0
154,410,290.399,0
155,410,294.146,0
156,410,300.428,0
157,410,301.191,0
158,410,301.405,0
159,410,304.783,0
160,410,309.556,0
161,410,315.784,0
162,410,321.448,0
163,410,326.585,0
164,410,328.34,0
165,410,331.929,0
166,410,335.659,0
167,410,340.19,0
168,410,341.916,0
169,410,347.182,0
170,410,349.554,0
171,410,350.038,0
172,410,353.173,0
173,410,356.545,0
174,410,359.191,0
175,410,361.32,0
176,410,363.399,0
177,410,365.952,0
178,410,367.905,0
179,410,372.615,0
180,410,377.968,0
181,410,380.271,0
182,410,383.311,0
183,410,386.508,0
184,410,388.595,0
185,410,391.559,0
186,410,393.29,0
187,410,394.929,0
188,410,397.805,0
189,410,400.364,0
190,410,403.336,0
191,410,404.409,0
192,410,405.717,0
193,410,406.951,0
194,410,407.945,0
195,410,408.435,0
196,410,408.842,0
197,410,409.26,0
198,410,409.013,0
199,410,409.096,0
200,410,409.589,0
201,410,409.753,0
202,410,410,0
203,410,410,0
204,410,410,0
205,410,410,0
206,410,410,0
207,410,410,0
208,410,410,0
209,410,410,0
210,410,410,0
